cycle_length,max_steps_reached
165,false
1,false
12,false
322,false
110,false
8,false
638,false
11,false
26,false
1,false
156,false
1,false
12,false
1,false
430,false
1,false
2,false
6,false
22,false
6,false
30,false
20,false
130,false
69,false
254,false
1,false
4,false
3,false
8,false
1,false
2,false
60,false
2,false
146,false
17,false
96,false
54,false
1,false
8,false
16,false
30,false
30,false
26,false
1,false
7,false
12,false
2,false
13,false
14,false
9,false
4,false
44,false
4,false
20,false
2,false
36,false
64,false
18,false
480,false
6744,false
8,false
4,false
4,false
36,false
6138,false
12,false
9,false
14,false
4,false
42,false
68,false
6,false
8,false
32,false
13,false
500,false
12,false
7161,false
2160,false
20,false
12,false
8,false
6,false
392,false
186,false
4,false
20,false
10,false
124,false
2,false
2,false
20,false
4,false
2,false
2,false
1,false
30,false
18,false
1638,false
74,false
