cycle_length,max_steps_reached
8,false
24,false
1,false
6,false
4,false
18,false
6,false
64,false
4,false
20,false
4,false
8,false
67,false
15,false
6,false
18,false
4,false
12,false
3,false
4,false
4,false
4,false
82,false
6,false
8,false
1,false
1,false
1,false
6,false
3,false
8,false
6,false
124,false
7,false
55,false
1,false
21,false
134,false
30,false
26,false
100,false
12,false
3,false
217,false
8,false
5,false
56,false
4,false
9,false
1,false
64,false
1,false
38,false
10,false
2,false
12,false
6,false
8,false
9,false
12,false
7,false
7,false
62,false
1,false
1,false
5,false
12,false
1,false
8,false
2,false
34,false
2,false
4,false
2,false
42,false
4,false
1,false
8,false
7,false
4,false
8,false
28,false
140,false
2,false
33,false
5,false
1,false
24,false
14,false
4,false
1,false
4,false
6,false
7,false
2,false
1,false
4,false
20,false
2,false
4,false
