cycle_length,max_steps_reached
6,false
4,false
630,false
20,false
2,false
36,false
28,false
10,false
42,false
172,false
54,false
2,false
4,false
43,false
49,false
2,false
92,false
20,false
40,false
12,false
296,false
19,false
90,false
20,false
1,false
186,false
12,false
4,false
99,false
40,false
216,false
6,false
18,false
24,false
20,false
5,false
6,false
28,false
4,false
18,false
8,false
1,false
2,false
8,false
16,false
1,false
69,false
4,false
9,false
20,false
20,false
108,false
108,false
2,false
4,false
30,false
24,false
4,false
6,false
36,false
14,false
10,false
20,false
8,false
1,false
1499,false
8,false
24,false
13,false
4,false
14,false
123,false
12,false
30,false
9,false
3,false
68,false
99,false
4,false
1,false
13,false
241,false
12,false
71,false
24,false
16,false
14,false
41,false
26,false
6,false
246,false
86,false
27,false
22,false
108,false
1,false
8,false
756,false
6,false
264,false
