cycle_length,max_steps_reached
16,false
1,false
28,false
84,false
52,false
3,false
24,false
2,false
44,false
2,false
1,false
3,false
70,false
1,false
4819,false
72,false
6,false
4,false
288,false
24528,false
10,false
22,false
104,false
2,false
4,false
30,false
4,false
1,false
70,false
8,false
180,false
30,false
20,false
2,false
60,false
7462,false
10,false
1672,false
6,false
252,false
6,false
4,false
20,false
12,false
2,false
252,false
160,false
4,false
20,false
84,false
6577,false
6,false
1,false
30,false
1624,false
24,false
14,false
4,false
3,false
16,false
12,false
114,false
6,false
14,false
8,false
2,false
42,false
2,false
752,false
15,false
18,false
4,false
28,false
93,false
240,false
24,false
144,false
26,false
2,false
20,false
16,false
24,false
9178,false
6,false
1,false
60,false
24,false
18,false
2,false
22,false
12,false
372,false
762,false
48,false
1,false
108,false
4,false
8,false
120,false
8,false
