cycle_length,max_steps_reached
1,false
1,false
1,false
2,false
4,false
20,false
1,false
1,false
4,false
8,false
1,false
14,false
2,false
2,false
7,false
4,false
2,false
21,false
4,false
2,false
6,false
14,false
1,false
2,false
3,false
30,false
16,false
12,false
9,false
2,false
1,false
12,false
68,false
336,false
6,false
6,false
7,false
12,false
4,false
4,false
4,false
68,false
1,false
2,false
6,false
1,false
1,false
4,false
20,false
8,false
4,false
12,false
1,false
2,false
37,false
20,false
10,false
1,false
1,false
87,false
1,false
6,false
9,false
1,false
8,false
1,false
2,false
1,false
2,false
2,false
1,false
1,false
28,false
2,false
2,false
1,false
22,false
24,false
1,false
4,false
3,false
6,false
364,false
3,false
6,false
1,false
1,false
10,false
24,false
1,false
2,false
60,false
2,false
2,false
1,false
1,false
2,false
16,false
7,false
8,false
