cycle_length,max_steps_reached
32,false
20,false
8,false
6,false
6,false
34,false
4,false
34,false
56,false
8274,false
3,false
2,false
6,false
2,false
65536,true
60,false
4,false
8,false
34,false
17134,false
72,false
30,false
44,false
66,false
16,false
4,false
440,false
4,false
308,false
60,false
24,false
14,false
4,false
65536,true
54,false
8,false
18,false
24,false
35,false
29,false
65536,true
6,false
5,false
8,false
420,false
48,false
1,false
18,false
30,false
3,false
340,false
156,false
60,false
6,false
22386,false
5,false
12,false
65536,true
24,false
65536,true
5,false
26,false
4,false
65536,true
16,false
84,false
1,false
4,false
3,false
20890,false
1,false
12,false
1,false
4,false
16,false
10,false
65536,true
624,false
132,false
11,false
6,false
1,false
65536,true
2,false
3528,false
16,false
401,false
224,false
1,false
32,false
2,false
168,false
6,false
1,false
8,false
8,false
31,false
1,false
6,false
23,false
