cycle_length,max_steps_reached
65536,true
7865,false
1854,false
20,false
99,false
18,false
65536,true
16,false
30,false
1222,false
2,false
65536,true
65536,true
65536,true
14092,false
4,false
65536,true
65536,true
1170,false
65536,true
65536,true
65536,true
1188,false
65536,true
10122,false
65536,true
754,false
7898,false
31277,false
21370,false
65536,true
1086,false
224,false
10639,false
13,false
561,false
65536,true
1,false
2047,false
65536,true
65536,true
2612,false
400,false
65536,true
65536,true
1,false
33,false
4278,false
96,false
12,false
1077,false
21391,false
26480,false
65536,true
42,false
6,false
60,false
3444,false
36,false
8,false
65536,true
65536,true
31936,false
15662,false
1128,false
62342,false
336,false
65536,true
65536,true
32,false
65536,true
65536,true
108,false
128,false
65536,true
2,false
20,false
65536,true
65536,true
19158,false
65536,true
65536,true
2881,false
20,false
65536,true
80,false
65536,true
65536,true
38954,false
4831,false
14305,false
65536,true
3,false
65536,true
28,false
65536,true
25408,false
36,false
2,false
84,false
