cycle_length,max_steps_reached
41,false
23,false
159,false
29,false
13,false
8,false
3,false
1,false
34,false
2,false
38,false
34,false
5,false
8,false
20,false
6,false
2,false
6,false
6,false
34,false
4,false
15,false
55,false
2,false
2,false
52,false
76,false
15,false
32,false
25,false
11,false
16,false
2,false
10,false
34,false
2,false
6,false
20,false
5,false
10,false
12,false
5,false
7,false
5,false
36,false
19,false
17,false
32,false
4,false
2,false
1,false
26,false
32,false
8,false
5,false
10,false
2,false
18,false
6,false
15,false
2,false
5,false
9,false
5,false
1,false
2,false
4,false
6,false
1,false
2,false
18,false
9,false
6,false
18,false
29,false
4,false
4,false
5,false
24,false
31,false
6,false
1,false
2,false
4,false
6,false
23,false
1,false
5,false
7,false
32,false
12,false
1,false
8,false
41,false
4,false
1,false
106,false
4,false
2,false
134,false
