cycle_length,max_steps_reached
5,false
2,false
90,false
898,false
6,false
22,false
52,false
548,false
149,false
1228,false
1,false
18,false
2582,false
107,false
8,false
6,false
2,false
728,false
6,false
130,false
1174,false
338,false
80,false
65,false
70,false
16,false
53,false
43,false
286,false
3,false
172,false
1,false
4,false
47,false
293,false
182,false
784,false
19,false
199,false
4,false
1,false
168,false
18,false
18,false
5,false
111,false
32,false
1097,false
6,false
4,false
456,false
16,false
3,false
2,false
198,false
7,false
1165,false
2100,false
1,false
6,false
281,false
36,false
25,false
18,false
3,false
63,false
10,false
2,false
6,false
5,false
55,false
609,false
69,false
3,false
2,false
4,false
319,false
2,false
64,false
37,false
7,false
16,false
307,false
1,false
14,false
4,false
13,false
31,false
8,false
434,false
72,false
2,false
44,false
3,false
29,false
61,false
212,false
14,false
129,false
67,false
