cycle_length,max_steps_reached
1,false
4,false
2,false
2,false
6,false
4,false
4,false
8,false
4,false
4,false
2,false
25,false
29,false
2,false
5,false
11,false
6,false
1,false
9,false
4,false
14,false
2,false
41,false
5,false
14,false
6,false
4,false
2,false
7,false
9,false
7,false
1,false
2,false
2,false
6,false
6,false
1,false
11,false
7,false
38,false
2,false
2,false
4,false
2,false
1,false
3,false
4,false
2,false
7,false
4,false
17,false
2,false
15,false
1,false
36,false
2,false
4,false
14,false
2,false
9,false
1,false
2,false
1,false
4,false
2,false
3,false
2,false
8,false
5,false
2,false
15,false
9,false
12,false
2,false
12,false
2,false
1,false
12,false
23,false
5,false
1,false
14,false
2,false
2,false
35,false
30,false
15,false
18,false
5,false
12,false
2,false
7,false
4,false
1,false
3,false
2,false
2,false
14,false
4,false
27,false
