cycle_length,max_steps_reached
8,false
13,false
5,false
3,false
25,false
2,false
2,false
6,false
2,false
1,false
6,false
4,false
1,false
4,false
8,false
7,false
6,false
2,false
18,false
18,false
4,false
5,false
2,false
2,false
4,false
9,false
4,false
2,false
8,false
1,false
35,false
1,false
2,false
2,false
39,false
2,false
4,false
1,false
5,false
1,false
1,false
8,false
15,false
18,false
4,false
1,false
4,false
14,false
7,false
5,false
1,false
7,false
2,false
2,false
1,false
8,false
2,false
17,false
8,false
1,false
6,false
4,false
1,false
2,false
9,false
4,false
3,false
4,false
1,false
5,false
8,false
2,false
8,false
9,false
30,false
15,false
2,false
3,false
4,false
6,false
4,false
32,false
3,false
12,false
8,false
2,false
5,false
2,false
19,false
1,false
2,false
4,false
3,false
1,false
1,false
1,false
4,false
5,false
4,false
2,false
