cycle_length,max_steps_reached
30,false
10,false
6,false
10,false
16,false
6,false
11,false
20,false
30,false
17,false
1,false
9,false
14,false
366,false
23,false
49,false
72,false
20,false
20,false
2,false
116,false
12,false
12,false
4,false
2,false
10,false
6,false
9,false
20,false
4,false
1,false
12,false
2,false
4,false
42,false
1,false
1,false
2,false
9,false
24,false
2,false
14,false
10,false
12,false
6,false
11,false
5,false
6,false
40,false
183,false
31,false
16,false
1,false
1,false
1,false
1,false
1,false
2,false
28,false
61,false
7,false
1,false
6,false
2,false
2,false
1024,true
3,false
11,false
10,false
8,false
127,false
2,false
1,false
3,false
6,false
2,false
15,false
7,false
47,false
2,false
4,false
26,false
4,false
14,false
10,false
4,false
4,false
7,false
1,false
29,false
20,false
2,false
4,false
113,false
2,false
1024,true
6,false
6,false
9,false
4,false
39,false
4,false
76,false
3,false
10,false
19,false
15,false
18,false
35,false
1,false
32,false
52,false
4,false
1,false
1,false
8,false
16,false
41,false
1,false
4,false
9,false
11,false
21,false
14,false
22,false
5,false
1,false
18,false
2,false
12,false
9,false
2,false
12,false
1,false
1,false
10,false
16,false
2,false
4,false
20,false
4,false
2,false
1,false
1,false
12,false
6,false
4,false
8,false
2,false
6,false
19,false
2,false
1,false
7,false
8,false
5,false
100,false
11,false
8,false
20,false
6,false
4,false
96,false
2,false
1,false
6,false
48,false
20,false
32,false
1,false
1,false
32,false
20,false
21,false
8,false
4,false
2,false
10,false
4,false
72,false
9,false
1,false
2,false
4,false
9,false
14,false
1,false
2,false
16,false
2,false
5,false
6,false
88,false
8,false
12,false
26,false
60,false
28,false
12,false
24,false
12,false
22,false
2,false
34,false
6,false
7,false
16,false
15,false
49,false
12,false
25,false
224,false
8,false
1,false
12,false
4,false
2,false
6,false
1,false
9,false
8,false
4,false
23,false
1,false
2,false
6,false
1,false
8,false
4,false
6,false
8,false
1,false
1,false
11,false
6,false
8,false
11,false
26,false
8,false
29,false
4,false
13,false
60,false
4,false
58,false
18,false
18,false
1,false
4,false
1,false
2,false
16,false
10,false
14,false
8,false
4,false
10,false
6,false
8,false
1,false
2,false
2,false
32,false
12,false
46,false
10,false
1,false
3,false
1,false
2,false
4,false
7,false
29,false
2,false
28,false
4,false
8,false
4,false
22,false
1,false
1,false
13,false
4,false
14,false
2,false
24,false
10,false
15,false
4,false
10,false
8,false
38,false
2,false
59,false
3,false
1,false
39,false
26,false
2,false
16,false
14,false
2,false
1024,true
4,false
20,false
35,false
4,false
70,false
8,false
1,false
13,false
8,false
20,false
23,false
2,false
20,false
4,false
14,false
4,false
1,false
2,false
8,false
1,false
16,false
5,false
8,false
4,false
1,false
1,false
4,false
12,false
4,false
1,false
15,false
4,false
6,false
6,false
2,false
2,false
13,false
26,false
14,false
1,false
24,false
14,false
4,false
8,false
2,false
1,false
56,false
1,false
8,false
40,false
17,false
26,false
5,false
18,false
6,false
1,false
8,false
6,false
2,false
124,false
32,false
1,false
465,false
12,false
8,false
20,false
22,false
4,false
10,false
14,false
5,false
4,false
5,false
41,false
30,false
5,false
30,false
126,false
7,false
4,false
8,false
1,false
4,false
8,false
112,false
8,false
14,false
1,false
10,false
4,false
9,false
268,false
4,false
7,false
7,false
12,false
5,false
2,false
16,false
14,false
24,false
64,false
3,false
1,false
10,false
8,false
9,false
414,false
8,false
2,false
4,false
58,false
2,false
8,false
7,false
12,false
190,false
2,false
13,false
12,false
2,false
57,false
4,false
12,false
113,false
28,false
6,false
17,false
8,false
12,false
14,false
141,false
1,false
15,false
12,false
4,false
4,false
14,false
20,false
84,false
12,false
12,false
30,false
8,false
1,false
2,false
8,false
44,false
8,false
4,false
7,false
1,false
1,false
6,false
10,false
12,false
6,false
1,false
8,false
1,false
6,false
7,false
68,false
2,false
10,false
9,false
8,false
22,false
4,false
12,false
2,false
60,false
4,false
4,false
11,false
5,false
12,false
8,false
1024,true
1,false
2,false
84,false
17,false
2,false
36,false
8,false
5,false
4,false
8,false
2,false
4,false
12,false
11,false
6,false
16,false
48,false
24,false
