cycle_length,max_steps_reached
4,false
8,false
9,false
24,false
15,false
4,false
6,false
1,false
2,false
1,false
1,false
12,false
1,false
72,false
2,false
2,false
2,false
10,false
4,false
1,false
2,false
25,false
28,false
10,false
2,false
2,false
14,false
1,false
36,false
1,false
159,false
28,false
10,false
4,false
12,false
8,false
1,false
8,false
30,false
2,false
12,false
1,false
6,false
20,false
30,false
1,false
2,false
10,false
46,false
1,false
4,false
42,false
2,false
6,false
4,false
6,false
1,false
6,false
1,false
2,false
2,false
98,false
32,false
12,false
194,false
15,false
4,false
1,false
4,false
12,false
1,false
13,false
10,false
62,false
6,false
6,false
1,false
4,false
1,false
5,false
2,false
3,false
2,false
4,false
1,false
1,false
63,false
1,false
8,false
8,false
24,false
1,false
1,false
1,false
12,false
27,false
6,false
2,false
2,false
10,false
42,false
2,false
2,false
18,false
2,false
4,false
20,false
4,false
12,false
6,false
1,false
1,false
3,false
1,false
33,false
24,false
16,false
6,false
2,false
30,false
4,false
42,false
2,false
2,false
2,false
24,false
226,false
2,false
12,false
212,false
4,false
6,false
1,false
7,false
2,false
1,false
2,false
4,false
2,false
6,false
6,false
8,false
4,false
1,false
8,false
1,false
2,false
30,false
1,false
2,false
4,false
1,false
1,false
6,false
210,false
12,false
40,false
4,false
2,false
28,false
1,false
46,false
14,false
110,false
2,false
18,false
2,false
27,false
3,false
4,false
6,false
60,false
24,false
9,false
2,false
2,false
22,false
2,false
8,false
2,false
16,false
4,false
4,false
2,false
4,false
4,false
10,false
4,false
10,false
8,false
12,false
24,false
1,false
4,false
48,false
4,false
18,false
10,false
6,false
728,false
2,false
12,false
360,false
10,false
6,false
1,false
12,false
4,false
2,false
8,false
1,false
16,false
5,false
2,false
3,false
2,false
16,false
1,false
28,false
4,false
6,false
12,false
9,false
10,false
1,false
16,false
2,false
1,false
2,false
6,false
4,false
40,false
30,false
8,false
1,false
4,false
18,false
2,false
6,false
22,false
1,false
4,false
209,false
2,false
1,false
2,false
22,false
15,false
2,false
6,false
2,false
1,false
2,false
2,false
14,false
8,false
2,false
7,false
23,false
12,false
1,false
4,false
6,false
2,false
3,false
4,false
4,false
25,false
1,false
2,false
1,false
5,false
2,false
4,false
1,false
1,false
40,false
5,false
16,false
4,false
16,false
21,false
1,false
80,false
1,false
2,false
28,false
32,false
16,false
6,false
3,false
1,false
1,false
2,false
2,false
2,false
8,false
12,false
18,false
6,false
4,false
2,false
6,false
1,false
4,false
1,false
12,false
1,false
6,false
24,false
4,false
2,false
2,false
30,false
4,false
2,false
6,false
52,false
104,false
3,false
10,false
1,false
6,false
1,false
1,false
12,false
2,false
4,false
4,false
6,false
2,false
2,false
4,false
1,false
7,false
4,false
16,false
8,false
6,false
6,false
10,false
4,false
6,false
34,false
2,false
16,false
4,false
1,false
6,false
11,false
8,false
4,false
2,false
124,false
2,false
2,false
8,false
4,false
1,false
136,false
8,false
6,false
1,false
8,false
10,false
4,false
2,false
4,false
511,false
2,false
2,false
27,false
7,false
4,false
2,false
8,false
17,false
8,false
4,false
19,false
2,false
8,false
6,false
1,false
10,false
5,false
8,false
186,false
1,false
1,false
2,false
2,false
275,false
2,false
1,false
280,false
8,false
18,false
1,false
5,false
4,false
62,false
155,false
28,false
12,false
6,false
4,false
1,false
8,false
1,false
6,false
2,false
8,false
4,false
2,false
5,false
2,false
1,false
8,false
181,false
11,false
4,false
8,false
2,false
77,false
4,false
1,false
70,false
3,false
6,false
6,false
60,false
12,false
1,false
821,false
7,false
1,false
14,false
304,false
2,false
1,false
1,false
12,false
4,false
4,false
4,false
2,false
1,false
1,false
6,false
62,false
4,false
2,false
2,false
6,false
1,false
60,false
1,false
6,false
1,false
1,false
1,false
6,false
1,false
13,false
74,false
2,false
2,false
1,false
55,false
2,false
8,false
4,false
10,false
12,false
1,false
8,false
10,false
1,false
6,false
2,false
27,false
8,false
6,false
1,false
8,false
2,false
4,false
4,false
3,false
4,false
10,false
1,false
2,false
12,false
52,false
8,false
7,false
6,false
2,false
