cycle_length,max_steps_reached
1024,true
16,false
1024,true
1024,true
16,false
32,false
32,false
1024,true
1024,true
88,false
160,false
1024,true
112,false
144,false
1024,true
1024,true
1024,true
1024,true
8,false
16,false
1024,true
112,false
704,false
248,false
16,false
1024,true
32,false
64,false
248,false
1024,true
1024,true
1024,true
16,false
1024,true
1024,true
136,false
1024,true
1024,true
1024,true
240,false
1024,true
128,false
1024,true
1024,true
96,false
1024,true
1024,true
1024,true
1024,true
48,false
192,false
1024,true
240,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
224,false
48,false
1024,true
96,false
48,false
48,false
1024,true
16,false
16,false
120,false
16,false
24,false
32,false
1024,true
32,false
48,false
16,false
288,false
16,false
112,false
224,false
1024,true
1024,true
48,false
1024,true
8,false
48,false
16,false
16,false
1024,true
16,false
8,false
48,false
1024,true
480,false
1024,true
24,false
80,false
1024,true
1024,true
64,false
