cycle_length,max_steps_reached
636,false
1024,true
1024,true
1024,true
24,false
1024,true
12,false
1024,true
306,false
6,false
34,false
279,false
1024,true
20,false
1024,true
1024,true
60,false
30,false
180,false
1024,true
6,false
2,false
1024,true
1024,true
27,false
248,false
24,false
1024,true
1024,true
4,false
1024,true
1024,true
1024,true
5,false
1024,true
1024,true
4,false
1024,true
1024,true
1024,true
1024,true
2,false
231,false
1,false
20,false
8,false
28,false
1024,true
12,false
1024,true
14,false
16,false
72,false
32,false
20,false
1024,true
2,false
1024,true
1024,true
1,false
180,false
2,false
1024,true
8,false
9,false
15,false
1024,true
1024,true
25,false
1,false
1024,true
1024,true
270,false
1024,true
1024,true
1024,true
1024,true
12,false
1024,true
1024,true
363,false
1024,true
42,false
1024,true
56,false
4,false
1024,true
16,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
260,false
32,false
20,false
1024,true
1024,true
1024,true
264,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
330,false
1024,true
4,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
8,false
1024,true
10,false
1024,true
1024,true
1024,true
21,false
1024,true
18,false
1024,true
156,false
20,false
32,false
1024,true
1024,true
1024,true
219,false
24,false
30,false
1024,true
1024,true
11,false
1024,true
1024,true
1024,true
1024,true
82,false
8,false
9,false
1024,true
1024,true
1024,true
1024,true
60,false
1024,true
1024,true
12,false
8,false
1024,true
6,false
1,false
120,false
1024,true
604,false
1024,true
1024,true
1024,true
1024,true
1024,true
401,false
10,false
1024,true
2,false
1024,true
1024,true
82,false
40,false
1024,true
1024,true
860,false
1024,true
7,false
10,false
1024,true
32,false
14,false
1024,true
1024,true
434,false
1024,true
1024,true
60,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
72,false
2,false
1024,true
180,false
1024,true
1024,true
54,false
1024,true
32,false
10,false
1024,true
1024,true
1024,true
42,false
1024,true
1024,true
41,false
63,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
7,false
1024,true
110,false
1024,true
1024,true
1024,true
16,false
2,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
2,false
1024,true
1024,true
1024,true
8,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
168,false
1024,true
192,false
1024,true
281,false
1024,true
239,false
20,false
20,false
1024,true
1024,true
1,false
1024,true
6,false
1024,true
1024,true
1024,true
1024,true
1024,true
12,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
348,false
380,false
64,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
64,false
30,false
24,false
4,false
108,false
1024,true
1024,true
4,false
1024,true
1024,true
1024,true
38,false
34,false
1024,true
1024,true
1024,true
32,false
16,false
2,false
20,false
1,false
1024,true
187,false
1024,true
2,false
1024,true
1024,true
22,false
1024,true
14,false
38,false
1024,true
1024,true
12,false
64,false
3,false
1024,true
1024,true
1024,true
1024,true
1024,true
402,false
1024,true
1024,true
1024,true
13,false
1,false
92,false
2,false
1024,true
44,false
6,false
1024,true
1024,true
12,false
1024,true
8,false
1024,true
1024,true
270,false
28,false
1024,true
1024,true
23,false
1024,true
1024,true
16,false
1024,true
1024,true
1024,true
1024,true
112,false
72,false
1024,true
1024,true
26,false
6,false
14,false
1024,true
1024,true
1024,true
1024,true
2,false
1024,true
1024,true
340,false
1024,true
13,false
30,false
1024,true
1024,true
94,false
16,false
34,false
1024,true
5,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
78,false
1024,true
1024,true
1024,true
2,false
1024,true
37,false
4,false
10,false
8,false
1024,true
1024,true
1024,true
60,false
1024,true
69,false
1024,true
1024,true
66,false
1024,true
12,false
1024,true
1024,true
1024,true
56,false
1024,true
2,false
1024,true
1024,true
52,false
1024,true
132,false
150,false
1024,true
1024,true
12,false
1024,true
1024,true
12,false
72,false
1024,true
68,false
1024,true
1,false
1024,true
1024,true
10,false
392,false
36,false
1024,true
1024,true
1024,true
18,false
46,false
198,false
1024,true
1024,true
1024,true
1024,true
4,false
1024,true
4,false
1016,false
1024,true
30,false
1024,true
24,false
1024,true
1024,true
1024,true
6,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
12,false
188,false
1024,true
1024,true
1024,true
24,false
1024,true
1024,true
4,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
96,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
42,false
356,false
28,false
16,false
1024,true
