cycle_length,max_steps_reached
1,false
2,false
2,false
8,false
1,false
2,false
2,false
2,false
1,false
2,false
2,false
1,false
1,false
6,false
8,false
2,false
2,false
2,false
1,false
1,false
2,false
2,false
1,false
1,false
4,false
4,false
2,false
4,false
1,false
1,false
7,false
2,false
1,false
1,false
1,false
1,false
1,false
1,false
1,false
1,false
2,false
2,false
7,false
4,false
2,false
1,false
2,false
2,false
2,false
6,false
15,false
1,false
4,false
1,false
4,false
3,false
2,false
1,false
8,false
1,false
1,false
4,false
7,false
1,false
3,false
1,false
4,false
8,false
4,false
4,false
4,false
4,false
2,false
15,false
1,false
2,false
6,false
2,false
4,false
1,false
8,false
1,false
2,false
6,false
14,false
4,false
4,false
1,false
2,false
2,false
2,false
3,false
1,false
3,false
1,false
1,false
2,false
4,false
2,false
6,false
6,false
2,false
2,false
3,false
3,false
14,false
14,false
4,false
2,false
4,false
2,false
3,false
4,false
2,false
1,false
4,false
2,false
4,false
1,false
2,false
4,false
4,false
4,false
27,false
4,false
12,false
1,false
2,false
2,false
6,false
2,false
1,false
2,false
1,false
4,false
4,false
1,false
6,false
14,false
3,false
2,false
1,false
1,false
6,false
2,false
6,false
2,false
12,false
2,false
7,false
2,false
4,false
2,false
4,false
1,false
2,false
2,false
1,false
6,false
7,false
2,false
9,false
3,false
4,false
1,false
1,false
1,false
4,false
2,false
1,false
1,false
2,false
4,false
6,false
1,false
1,false
1,false
1,false
1,false
1,false
1,false
2,false
2,false
1,false
4,false
4,false
1,false
4,false
2,false
1,false
2,false
1,false
1,false
6,false
2,false
1,false
2,false
2,false
4,false
3,false
6,false
3,false
2,false
4,false
1,false
4,false
6,false
1,false
31,false
1,false
2,false
2,false
2,false
2,false
2,false
2,false
2,false
2,false
2,false
6,false
2,false
2,false
1,false
2,false
1,false
1,false
4,false
4,false
2,false
1,false
1,false
1,false
12,false
2,false
1,false
1,false
1,false
2,false
1,false
8,false
3,false
4,false
7,false
4,false
14,false
1,false
4,false
6,false
4,false
2,false
4,false
1,false
1,false
5,false
1,false
2,false
7,false
1,false
2,false
1,false
2,false
2,false
2,false
1,false
10,false
1,false
4,false
1,false
4,false
15,false
2,false
4,false
4,false
3,false
4,false
4,false
1,false
1,false
1,false
1,false
1,false
1,false
1,false
1,false
1,false
1,false
4,false
1,false
3,false
1,false
1,false
9,false
2,false
1,false
1,false
2,false
2,false
6,false
2,false
4,false
5,false
3,false
2,false
3,false
1,false
1,false
1,false
1,false
4,false
8,false
20,false
4,false
1,false
3,false
1,false
4,false
10,false
2,false
1,false
2,false
1,false
6,false
1,false
1,false
5,false
2,false
2,false
6,false
1,false
4,false
1,false
1,false
2,false
2,false
1,false
1,false
42,false
6,false
8,false
1,false
4,false
2,false
6,false
2,false
1,false
7,false
2,false
2,false
1,false
1,false
4,false
4,false
2,false
1,false
2,false
2,false
3,false
18,false
2,false
1,false
2,false
3,false
6,false
9,false
4,false
6,false
1,false
5,false
2,false
3,false
6,false
2,false
8,false
8,false
2,false
2,false
4,false
2,false
2,false
1,false
4,false
1,false
1,false
2,false
2,false
1,false
12,false
3,false
22,false
1,false
3,false
2,false
6,false
1,false
6,false
1,false
2,false
1,false
6,false
1,false
2,false
4,false
1,false
3,false
4,false
1,false
2,false
1,false
6,false
1,false
1,false
1,false
2,false
4,false
4,false
4,false
4,false
2,false
4,false
1,false
1,false
1,false
2,false
1,false
1,false
3,false
3,false
2,false
6,false
2,false
8,false
2,false
2,false
6,false
4,false
6,false
1,false
1,false
1,false
1,false
1,false
1,false
2,false
6,false
4,false
1,false
1,false
2,false
2,false
2,false
2,false
1,false
2,false
1,false
2,false
4,false
1,false
4,false
2,false
4,false
1,false
1,false
2,false
2,false
10,false
4,false
4,false
1,false
254,false
6,false
8,false
2,false
9,false
15,false
2,false
1,false
1,false
1,false
1,false
4,false
1,false
6,false
1,false
1,false
2,false
4,false
1,false
4,false
1,false
1,false
1,false
2,false
2,false
3,false
2,false
1,false
3,false
2,false
1,false
2,false
