cycle_length,max_steps_reached
1,false
6,false
4,false
1,false
4,false
5,false
4,false
9,false
1,false
1,false
1,false
6,false
13,false
12,false
1,false
1,false
2,false
1,false
1,false
1,false
1,false
14,false
1,false
1,false
1,false
12,false
1,false
9,false
1,false
4,false
2,false
2,false
1,false
4,false
1,false
1,false
1,false
1,false
4,false
6,false
1,false
3,false
4,false
4,false
5,false
3,false
13,false
1,false
1,false
1,false
1,false
3,false
1,false
1,false
1,false
30,false
16,false
4,false
1,false
1,false
1,false
2,false
10,false
1,false
1,false
1,false
4,false
31,false
2,false
1,false
4,false
4,false
4,false
7,false
4,false
1,false
1,false
4,false
1,false
25,false
4,false
12,false
6,false
63,false
1,false
8,false
1,false
1,false
4,false
1,false
4,false
1,false
1,false
2,false
1,false
5,false
14,false
1,false
1,false
4,false
