cycle_length,max_steps_reached
1,false
4,false
10,false
3,false
35,false
11,false
53,false
8,false
375,false
10,false
64,false
4,false
28,false
8,false
8,false
3,false
10,false
14,false
1024,true
37,false
20,false
1,false
3,false
12,false
1024,true
8,false
1,false
35,false
30,false
8,false
8,false
12,false
12,false
150,false
48,false
95,false
272,false
4,false
6,false
42,false
101,false
5,false
4,false
326,false
346,false
7,false
4,false
6,false
1,false
42,false
144,false
1,false
1,false
325,false
900,false
28,false
36,false
46,false
124,false
6,false
99,false
55,false
1,false
4,false
53,false
12,false
5,false
20,false
93,false
27,false
11,false
44,false
15,false
40,false
1024,true
100,false
9,false
209,false
141,false
10,false
188,false
70,false
1,false
52,false
12,false
87,false
467,false
7,false
36,false
77,false
4,false
10,false
1,false
24,false
172,false
68,false
43,false
63,false
12,false
6,false
623,false
1,false
1,false
1024,true
25,false
174,false
10,false
12,false
8,false
6,false
14,false
93,false
1,false
4,false
3,false
17,false
474,false
3,false
20,false
4,false
28,false
16,false
20,false
108,false
12,false
20,false
18,false
1,false
2,false
12,false
143,false
10,false
126,false
16,false
4,false
30,false
1024,true
10,false
80,false
272,false
115,false
6,false
42,false
16,false
30,false
21,false
481,false
1,false
538,false
1,false
4,false
3,false
1024,true
52,false
8,false
8,false
141,false
80,false
4,false
10,false
19,false
1024,true
4,false
36,false
115,false
31,false
1,false
21,false
1,false
12,false
1,false
4,false
4,false
105,false
22,false
450,false
1,false
95,false
1,false
27,false
1,false
18,false
1,false
15,false
33,false
12,false
532,false
8,false
14,false
19,false
12,false
46,false
51,false
94,false
52,false
1024,true
368,false
4,false
68,false
8,false
1,false
8,false
16,false
12,false
8,false
1,false
7,false
1,false
1,false
1024,true
1,false
1,false
9,false
1024,true
1,false
10,false
4,false
30,false
6,false
1024,true
27,false
26,false
1,false
1,false
1,false
28,false
6,false
1024,true
2,false
16,false
1,false
4,false
4,false
16,false
4,false
24,false
28,false
3,false
8,false
4,false
404,false
8,false
4,false
31,false
279,false
24,false
33,false
84,false
70,false
12,false
1024,true
37,false
12,false
1,false
25,false
4,false
30,false
42,false
72,false
9,false
1,false
1,false
20,false
5,false
12,false
13,false
12,false
2,false
7,false
45,false
95,false
6,false
95,false
212,false
4,false
108,false
4,false
16,false
4,false
21,false
10,false
4,false
84,false
114,false
142,false
30,false
26,false
1024,true
8,false
49,false
68,false
6,false
13,false
5,false
5,false
7,false
2,false
8,false
96,false
1,false
25,false
3,false
20,false
72,false
138,false
5,false
6,false
8,false
1,false
8,false
84,false
2,false
2,false
22,false
532,false
20,false
23,false
24,false
3,false
11,false
24,false
1,false
31,false
68,false
267,false
88,false
254,false
1,false
165,false
1024,true
70,false
32,false
1,false
8,false
9,false
10,false
29,false
16,false
6,false
6,false
2,false
10,false
4,false
17,false
24,false
1024,true
1,false
14,false
11,false
2,false
405,false
9,false
128,false
8,false
3,false
44,false
24,false
66,false
529,false
25,false
220,false
19,false
1,false
117,false
146,false
1024,true
8,false
191,false
10,false
8,false
56,false
11,false
40,false
1,false
216,false
12,false
192,false
1,false
26,false
1,false
24,false
8,false
279,false
1,false
71,false
770,false
630,false
15,false
161,false
1,false
1,false
12,false
195,false
27,false
2,false
8,false
6,false
1,false
2,false
15,false
5,false
80,false
27,false
52,false
5,false
8,false
1,false
28,false
42,false
2,false
3,false
5,false
15,false
3,false
83,false
21,false
24,false
24,false
100,false
1,false
40,false
8,false
5,false
12,false
1,false
28,false
151,false
1024,true
16,false
202,false
10,false
93,false
282,false
6,false
15,false
1,false
16,false
112,false
8,false
4,false
30,false
1,false
8,false
14,false
4,false
8,false
159,false
2,false
1,false
11,false
4,false
2,false
36,false
225,false
50,false
2,false
8,false
1024,true
1024,true
124,false
20,false
77,false
1024,true
4,false
12,false
8,false
530,false
16,false
9,false
1,false
1024,true
4,false
7,false
3,false
18,false
7,false
14,false
13,false
10,false
28,false
7,false
20,false
73,false
1024,true
27,false
56,false
6,false
1,false
4,false
32,false
96,false
1,false
30,false
211,false
1024,true
1,false
6,false
1024,true
6,false
715,false
