cycle_length,max_steps_reached
12,false
1,false
1,false
16,false
22,false
6,false
1,false
5,false
4,false
6,false
4,false
60,false
12,false
2,false
1,false
4,false
1,false
10,false
2,false
2,false
2,false
72,false
1,false
12,false
1,false
1,false
1024,true
893,false
2,false
4,false
8,false
20,false
4,false
20,false
24,false
2,false
4,false
3,false
2,false
220,false
28,false
1,false
1,false
252,false
9,false
2,false
88,false
1,false
30,false
4,false
4,false
2,false
1,false
4,false
4,false
14,false
1,false
1,false
18,false
49,false
1,false
2,false
14,false
20,false
4,false
2,false
8,false
4,false
42,false
16,false
504,false
2,false
140,false
24,false
2,false
2,false
2,false
16,false
40,false
6,false
1,false
6,false
1,false
6,false
1,false
4,false
4,false
4,false
72,false
11,false
1,false
11,false
2,false
2,false
11,false
1,false
2,false
42,false
56,false
4,false
