cycle_length,max_steps_reached
1,false
20,false
672,false
40,false
300,false
276,false
20,false
8,false
116,false
14,false
1024,true
40,false
16,false
12,false
140,false
48,false
1024,true
17,false
60,false
8,false
6,false
80,false
154,false
1024,true
1024,true
20,false
14,false
20,false
1,false
1,false
1024,true
36,false
30,false
22,false
6,false
4,false
1024,true
140,false
1024,true
1024,true
6,false
288,false
1024,true
264,false
6,false
1,false
32,false
990,false
1024,true
62,false
312,false
1024,true
1024,true
84,false
1024,true
216,false
8,false
1024,true
1024,true
1024,true
1024,true
1024,true
8,false
56,false
180,false
54,false
66,false
1024,true
5,false
744,false
22,false
78,false
6,false
36,false
6,false
168,false
1024,true
1024,true
170,false
1024,true
1,false
620,false
10,false
1024,true
1024,true
60,false
1024,true
1,false
10,false
1024,true
28,false
22,false
48,false
192,false
1024,true
36,false
5,false
1024,true
70,false
99,false
168,false
1,false
1024,true
1024,true
21,false
180,false
1,false
1024,true
20,false
20,false
3,false
1024,true
1024,true
1024,true
4,false
60,false
6,false
40,false
20,false
22,false
1024,true
40,false
184,false
140,false
1024,true
1024,true
2,false
4,false
1024,true
288,false
85,false
80,false
1024,true
20,false
68,false
72,false
1024,true
1024,true
36,false
252,false
24,false
1,false
32,false
36,false
200,false
168,false
136,false
352,false
330,false
1,false
828,false
15,false
5,false
10,false
66,false
364,false
1024,true
18,false
1024,true
240,false
1024,true
44,false
858,false
30,false
18,false
1024,true
1,false
1024,true
528,false
1008,false
72,false
6,false
4,false
1,false
1,false
840,false
24,false
1024,true
6,false
72,false
1024,true
34,false
105,false
14,false
4,false
336,false
182,false
120,false
160,false
4,false
1024,true
1024,true
1024,true
24,false
1024,true
1024,true
1024,true
54,false
6,false
1,false
16,false
1,false
1024,true
30,false
12,false
1024,true
1024,true
152,false
126,false
6,false
1024,true
5,false
22,false
15,false
176,false
924,false
30,false
480,false
63,false
37,false
21,false
1024,true
360,false
20,false
360,false
1024,true
1024,true
32,false
40,false
112,false
60,false
36,false
9,false
124,false
1024,true
180,false
252,false
1024,true
1024,true
16,false
180,false
52,false
1,false
4,false
56,false
1024,true
14,false
16,false
12,false
126,false
192,false
3,false
196,false
228,false
102,false
396,false
1024,true
6,false
1024,true
72,false
56,false
48,false
104,false
72,false
24,false
705,false
46,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
10,false
1024,true
1024,true
2,false
450,false
312,false
4,false
160,false
4,false
40,false
180,false
1024,true
8,false
6,false
1024,true
10,false
78,false
1,false
12,false
48,false
2,false
10,false
220,false
28,false
1,false
22,false
49,false
1,false
18,false
18,false
56,false
420,false
11,false
1024,true
42,false
1,false
112,false
1024,true
1024,true
22,false
1,false
176,false
1024,true
50,false
18,false
39,false
2,false
1,false
120,false
1024,true
10,false
24,false
1024,true
8,false
4,false
33,false
50,false
1024,true
44,false
40,false
1,false
448,false
96,false
1024,true
1024,true
44,false
4,false
1,false
1024,true
6,false
1024,true
700,false
1024,true
2,false
48,false
252,false
4,false
8,false
1024,true
1024,true
22,false
3,false
1024,true
1024,true
180,false
1,false
1024,true
8,false
210,false
14,false
276,false
1,false
88,false
1024,true
1,false
1024,true
1,false
1024,true
132,false
38,false
1024,true
1024,true
1,false
32,false
70,false
6,false
1024,true
84,false
612,false
1,false
1,false
1024,true
1024,true
1024,true
1024,true
8,false
414,false
12,false
1024,true
124,false
1024,true
1024,true
600,false
1024,true
432,false
1024,true
24,false
105,false
1024,true
1024,true
16,false
616,false
1024,true
1,false
140,false
90,false
1024,true
176,false
92,false
210,false
15,false
1024,true
84,false
1024,true
90,false
288,false
1024,true
140,false
180,false
76,false
19,false
1024,true
30,false
40,false
102,false
340,false
3,false
2,false
140,false
1024,true
1024,true
1,false
8,false
6,false
20,false
24,false
34,false
1024,true
1024,true
20,false
156,false
1024,true
176,false
420,false
1024,true
44,false
312,false
1024,true
22,false
4,false
23,false
1020,false
36,false
240,false
12,false
756,false
28,false
10,false
420,false
6,false
6,false
1024,true
3,false
48,false
2,false
60,false
84,false
8,false
1024,true
312,false
40,false
228,false
6,false
1024,true
28,false
10,false
88,false
96,false
24,false
3,false
1024,true
36,false
35,false
1024,true
2,false
1,false
12,false
312,false
120,false
1,false
40,false
84,false
1024,true
1,false
1024,true
8,false
12,false
