cycle_length,max_steps_reached
2,false
4,false
2,false
8,false
8,false
4,false
214,false
57,false
4,false
3,false
8,false
2,false
8,false
117,false
12,false
28,false
4,false
24,false
18,false
6,false
31,false
173,false
12,false
5,false
2,false
1,false
16,false
12,false
1,false
2,false
32,false
2,false
6,false
10,false
158,false
4,false
1,false
2,false
2,false
4,false
18,false
10,false
2,false
1,false
20,false
16,false
4,false
2,false
16,false
8,false
52,false
8,false
1,false
6,false
10,false
1,false
1,false
5,false
12,false
5,false
33,false
14,false
4,false
15,false
8,false
1,false
40,false
2,false
6,false
7,false
15,false
2,false
1,false
1,false
42,false
26,false
11,false
17,false
1,false
20,false
232,false
18,false
1,false
12,false
2,false
15,false
10,false
11,false
20,false
4,false
366,false
4,false
4,false
6,false
1,false
8,false
42,false
2,false
1,false
4,false
4,false
70,false
6,false
2,false
12,false
6,false
14,false
7,false
82,false
4,false
13,false
60,false
4,false
1,false
10,false
1,false
11,false
20,false
79,false
4,false
2,false
33,false
50,false
4,false
4,false
1,false
42,false
6,false
54,false
6,false
66,false
25,false
5,false
4,false
7,false
512,false
6,false
3,false
8,false
4,false
12,false
12,false
10,false
87,false
24,false
12,false
2,false
6,false
24,false
2,false
8,false
4,false
7,false
10,false
1,false
8,false
12,false
1,false
190,false
73,false
2,false
2,false
1,false
4,false
4,false
4,false
2,false
14,false
13,false
2,false
1,false
2,false
13,false
1,false
15,false
24,false
1,false
6,false
9,false
32,false
4,false
7,false
2,false
38,false
2,false
68,false
44,false
4,false
24,false
2,false
13,false
14,false
42,false
3,false
8,false
20,false
12,false
1,false
70,false
2,false
30,false
22,false
2,false
66,false
20,false
4,false
6,false
2,false
46,false
9,false
3,false
120,false
37,false
153,false
1,false
3,false
15,false
5,false
15,false
69,false
6,false
8,false
4,false
8,false
72,false
10,false
8,false
1,false
6,false
8,false
6,false
1,false
61,false
2,false
29,false
2,false
4,false
1,false
12,false
1,false
45,false
5,false
45,false
4,false
2,false
584,false
4,false
15,false
79,false
14,false
24,false
48,false
8,false
12,false
20,false
1,false
2,false
4,false
1023,false
3,false
20,false
1,false
18,false
14,false
2,false
121,false
14,false
38,false
2,false
330,false
2,false
8,false
25,false
66,false
1,false
10,false
12,false
2,false
78,false
16,false
11,false
2,false
6,false
9,false
1,false
1,false
1,false
8,false
10,false
2,false
52,false
9,false
12,false
3,false
4,false
14,false
6,false
7,false
16,false
28,false
4,false
28,false
1,false
6,false
117,false
48,false
7,false
6,false
10,false
2,false
15,false
6,false
1,false
6,false
4,false
7,false
7,false
20,false
4,false
120,false
4,false
1,false
12,false
4,false
12,false
90,false
6,false
8,false
12,false
7,false
4,false
6,false
13,false
15,false
1,false
1,false
2,false
6,false
2,false
2,false
6,false
66,false
2,false
5,false
20,false
2,false
3,false
16,false
16,false
4,false
2,false
32,false
24,false
42,false
24,false
2,false
7,false
2,false
3,false
4,false
73,false
1,false
49,false
2,false
4,false
2,false
20,false
108,false
30,false
1,false
15,false
34,false
2,false
18,false
4,false
159,false
60,false
6,false
5,false
15,false
28,false
26,false
2,false
30,false
2,false
2,false
12,false
1,false
8,false
2,false
14,false
54,false
11,false
4,false
176,false
4,false
7,false
22,false
16,false
124,false
8,false
87,false
8,false
12,false
30,false
8,false
3,false
1,false
12,false
28,false
12,false
1,false
1,false
113,false
86,false
9,false
6,false
4,false
12,false
2,false
112,false
127,false
16,false
41,false
8,false
8,false
10,false
4,false
27,false
4,false
1,false
2,false
4,false
3,false
7,false
37,false
24,false
24,false
4,false
4,false
4,false
6,false
2,false
6,false
24,false
8,false
19,false
32,false
7,false
5,false
8,false
240,false
24,false
20,false
68,false
49,false
2,false
6,false
6,false
8,false
13,false
2,false
32,false
1,false
74,false
8,false
2,false
2,false
2,false
2,false
17,false
2,false
36,false
29,false
12,false
1,false
1,false
4,false
6,false
38,false
8,false
3,false
10,false
53,false
16,false
1,false
2,false
5,false
6,false
12,false
24,false
8,false
1,false
1,false
2,false
12,false
16,false
2,false
12,false
1,false
