cycle_length,max_steps_reached
12,false
4,false
8,false
4,false
4,false
8,false
4,false
16,false
16,false
4,false
4,false
12,false
14,false
4,false
4,false
4,false
24,false
12,false
8,false
8,false
1024,true
12,false
24,false
502,false
8,false
8,false
8,false
20,false
28,false
8,false
8,false
8,false
8,false
4,false
8,false
42,false
12,false
24,false
8,false
2,false
4,false
316,false
4,false
12,false
16,false
4,false
4,false
8,false
8,false
8,false
20,false
24,false
12,false
4,false
8,false
4,false
32,false
36,false
12,false
4,false
4,false
412,false
4,false
32,false
8,false
8,false
8,false
4,false
12,false
12,false
8,false
8,false
4,false
28,false
2,false
4,false
100,false
34,false
8,false
2,false
4,false
28,false
4,false
12,false
12,false
54,false
8,false
54,false
8,false
16,false
2,false
56,false
4,false
4,false
8,false
16,false
8,false
38,false
24,false
4,false
