cycle_length,max_steps_reached
11,false
10,false
29,false
12,false
2,false
66,false
48,false
33,false
59,false
37,false
67,false
199,false
2,false
21,false
32,false
131,false
17,false
2,false
30,false
25,false
56,false
6,false
24,false
5,false
2,false
5,false
5,false
14,false
4,false
4,false
102,false
2,false
2,false
12,false
48,false
43,false
4,false
18,false
62,false
4,false
68,false
37,false
2,false
8,false
12,false
23,false
13,false
4,false
28,false
18,false
6,false
12,false
71,false
2,false
2,false
2,false
51,false
26,false
2,false
6,false
4,false
2,false
11,false
2,false
12,false
2,false
2,false
2,false
8,false
4,false
4,false
4,false
64,false
177,false
4,false
41,false
87,false
29,false
11,false
14,false
17,false
12,false
12,false
8,false
2,false
4,false
15,false
2,false
15,false
8,false
6,false
55,false
13,false
6,false
23,false
34,false
193,false
89,false
42,false
4,false
