cycle_length,max_steps_reached
1,false
1024,true
8,false
12,false
2,false
180,false
1024,true
56,false
7,false
44,false
168,false
1,false
1,false
15,false
52,false
420,false
1024,true
29,false
36,false
40,false
1024,true
1,false
1024,true
32,false
88,false
4,false
48,false
9,false
1024,true
168,false
120,false
1,false
28,false
1024,true
48,false
60,false
1024,true
1,false
56,false
80,false
1024,true
1024,true
4,false
24,false
24,false
210,false
6,false
1024,true
2,false
228,false
31,false
1024,true
13,false
20,false
1024,true
14,false
24,false
1,false
10,false
1,false
72,false
888,false
1024,true
24,false
4,false
54,false
7,false
60,false
18,false
5,false
16,false
1,false
4,false
16,false
22,false
1,false
24,false
1,false
192,false
26,false
1,false
336,false
19,false
1024,true
12,false
1020,false
1024,true
4,false
24,false
1,false
171,false
12,false
1024,true
2,false
1,false
25,false
180,false
12,false
4,false
1024,true
1024,true
120,false
2,false
11,false
18,false
104,false
8,false
146,false
14,false
18,false
760,false
1024,true
22,false
1024,true
4,false
25,false
20,false
30,false
9,false
1024,true
20,false
1,false
4,false
28,false
12,false
15,false
6,false
5,false
2,false
170,false
96,false
44,false
2,false
38,false
1,false
1,false
20,false
1,false
15,false
4,false
60,false
1024,true
30,false
36,false
4,false
4,false
6,false
22,false
5,false
32,false
616,false
34,false
1,false
1,false
20,false
16,false
12,false
1024,true
112,false
4,false
11,false
4,false
1,false
5,false
14,false
1,false
6,false
1024,true
3,false
5,false
4,false
2,false
1024,true
6,false
24,false
84,false
60,false
20,false
1024,true
360,false
714,false
60,false
6,false
1024,true
40,false
20,false
1024,true
1024,true
1,false
20,false
1024,true
60,false
1024,true
1,false
3,false
1,false
42,false
20,false
1,false
52,false
4,false
12,false
3,false
72,false
1024,true
1024,true
1024,true
15,false
6,false
8,false
44,false
1,false
4,false
1024,true
59,false
1,false
28,false
440,false
10,false
4,false
52,false
432,false
1,false
12,false
1024,true
1024,true
20,false
6,false
16,false
40,false
144,false
1024,true
26,false
1,false
24,false
22,false
4,false
60,false
10,false
32,false
1,false
144,false
1024,true
1024,true
270,false
16,false
1024,true
1024,true
7,false
17,false
840,false
1024,true
3,false
10,false
54,false
22,false
1,false
52,false
24,false
1024,true
16,false
1024,true
108,false
1024,true
20,false
1024,true
1024,true
139,false
26,false
28,false
42,false
1,false
6,false
264,false
132,false
8,false
1024,true
88,false
1024,true
8,false
8,false
14,false
1,false
1024,true
1024,true
36,false
24,false
1,false
1,false
1,false
180,false
1,false
1024,true
14,false
20,false
39,false
1024,true
1,false
264,false
1024,true
30,false
1024,true
20,false
16,false
1,false
1,false
210,false
230,false
32,false
1024,true
1024,true
1,false
18,false
84,false
3,false
40,false
20,false
42,false
54,false
12,false
120,false
20,false
65,false
36,false
6,false
312,false
2,false
1,false
2,false
14,false
693,false
116,false
96,false
1,false
13,false
160,false
8,false
24,false
1,false
420,false
22,false
12,false
1,false
20,false
4,false
1024,true
9,false
9,false
1024,true
10,false
10,false
1024,true
168,false
1,false
8,false
330,false
28,false
1024,true
4,false
6,false
1024,true
4,false
84,false
20,false
20,false
60,false
8,false
1024,true
1024,true
6,false
28,false
132,false
240,false
16,false
1024,true
1024,true
508,false
12,false
17,false
88,false
12,false
16,false
1,false
1024,true
60,false
102,false
11,false
2,false
260,false
66,false
305,false
144,false
1,false
1,false
16,false
1,false
1,false
1024,true
64,false
1,false
16,false
56,false
1024,true
24,false
108,false
28,false
1,false
30,false
48,false
1,false
8,false
1024,true
14,false
4,false
1,false
6,false
74,false
120,false
1,false
4,false
26,false
5,false
6,false
1,false
374,false
4,false
12,false
6,false
46,false
12,false
4,false
1,false
1,false
186,false
1,false
1024,true
8,false
124,false
12,false
8,false
120,false
26,false
23,false
16,false
9,false
60,false
1,false
10,false
1,false
1024,true
4,false
24,false
1024,true
34,false
60,false
23,false
60,false
12,false
16,false
18,false
4,false
1,false
504,false
6,false
1024,true
4,false
84,false
6,false
1,false
38,false
60,false
40,false
6,false
340,false
18,false
20,false
1,false
1,false
10,false
20,false
102,false
1024,true
128,false
4,false
2,false
36,false
6,false
14,false
1024,true
4,false
1,false
7,false
1,false
4,false
1024,true
4,false
1024,true
56,false
12,false
3,false
