cycle_length,max_steps_reached
4,false
177,false
1024,true
2,false
9,false
1024,true
28,false
1024,true
1024,true
1024,true
330,false
2,false
98,false
336,false
20,false
205,false
1024,true
6,false
1024,true
1024,true
16,false
4,false
1024,true
10,false
12,false
1024,true
29,false
14,false
1024,true
1024,true
40,false
1024,true
18,false
1024,true
92,false
480,false
864,false
48,false
18,false
1024,true
6,false
1024,true
1024,true
1024,true
16,false
33,false
4,false
21,false
2,false
1024,true
1024,true
1024,true
4,false
186,false
20,false
1,false
1024,true
12,false
1024,true
20,false
4,false
2,false
14,false
7,false
1024,true
14,false
60,false
872,false
6,false
300,false
1,false
312,false
12,false
2,false
3,false
2,false
66,false
1024,true
6,false
4,false
13,false
13,false
70,false
1024,true
1,false
1024,true
1024,true
1024,true
1024,true
1024,true
388,false
14,false
1024,true
12,false
823,false
10,false
72,false
1024,true
273,false
8,false
422,false
24,false
24,false
1024,true
1024,true
4,false
20,false
8,false
16,false
21,false
20,false
8,false
40,false
9,false
1024,true
1024,true
93,false
2,false
1022,false
1024,true
12,false
10,false
1,false
1,false
6,false
13,false
32,false
6,false
1024,true
50,false
144,false
1,false
2,false
46,false
1024,true
8,false
12,false
1024,true
93,false
30,false
27,false
2,false
4,false
18,false
2,false
1024,true
72,false
1024,true
6,false
1024,true
18,false
6,false
382,false
1024,true
4,false
4,false
1024,true
4,false
25,false
1024,true
36,false
4,false
1024,true
18,false
1024,true
2,false
80,false
990,false
108,false
43,false
42,false
40,false
3,false
4,false
95,false
1024,true
5,false
1024,true
52,false
2,false
1024,true
30,false
44,false
64,false
6,false
12,false
20,false
1,false
1024,true
1024,true
6,false
6,false
6,false
2,false
51,false
12,false
435,false
1024,true
1024,true
1024,true
1,false
1024,true
12,false
1,false
12,false
80,false
8,false
6,false
28,false
1024,true
8,false
18,false
1,false
10,false
7,false
1024,true
8,false
92,false
1024,true
7,false
1024,true
3,false
1024,true
278,false
40,false
630,false
1024,true
1012,false
1,false
230,false
12,false
4,false
16,false
1024,true
42,false
1024,true
1024,true
279,false
12,false
23,false
14,false
1024,true
114,false
2,false
48,false
786,false
22,false
1024,true
4,false
452,false
240,false
12,false
10,false
4,false
24,false
12,false
1024,true
1024,true
1024,true
68,false
14,false
1024,true
1024,true
24,false
1024,true
131,false
252,false
258,false
1024,true
2,false
8,false
877,false
8,false
1024,true
4,false
10,false
704,false
892,false
1024,true
84,false
1024,true
2,false
10,false
1024,true
32,false
2,false
1024,true
16,false
1024,true
613,false
12,false
12,false
8,false
1016,false
24,false
1024,true
1,false
1024,true
2,false
1024,true
88,false
1024,true
88,false
11,false
1024,true
1,false
18,false
1,false
120,false
35,false
1024,true
6,false
8,false
48,false
4,false
41,false
2,false
847,false
1024,true
199,false
4,false
79,false
126,false
1024,true
20,false
1024,true
563,false
1024,true
2,false
60,false
2,false
1024,true
12,false
36,false
1024,true
3,false
3,false
4,false
2,false
1024,true
5,false
1024,true
14,false
464,false
17,false
126,false
2,false
393,false
58,false
9,false
70,false
1024,true
42,false
16,false
1024,true
1024,true
184,false
1024,true
56,false
1024,true
69,false
220,false
18,false
10,false
10,false
23,false
1024,true
40,false
1024,true
8,false
1024,true
265,false
36,false
1024,true
4,false
1024,true
48,false
98,false
5,false
342,false
8,false
1024,true
14,false
725,false
22,false
4,false
1024,true
272,false
30,false
4,false
40,false
20,false
52,false
24,false
258,false
8,false
14,false
1024,true
212,false
22,false
68,false
4,false
1024,true
1024,true
47,false
1024,true
78,false
136,false
4,false
6,false
234,false
1024,true
126,false
1024,true
22,false
1024,true
19,false
10,false
4,false
311,false
1024,true
10,false
1024,true
4,false
4,false
145,false
134,false
220,false
1024,true
665,false
1024,true
4,false
2,false
15,false
12,false
6,false
1024,true
648,false
252,false
1,false
1024,true
4,false
1024,true
2,false
1024,true
16,false
1024,true
1024,true
12,false
912,false
1024,true
22,false
72,false
4,false
240,false
2,false
5,false
135,false
8,false
14,false
22,false
107,false
6,false
28,false
18,false
24,false
7,false
15,false
6,false
58,false
2,false
1024,true
2,false
36,false
1024,true
1024,true
4,false
1024,true
1024,true
1,false
28,false
36,false
8,false
250,false
30,false
1024,true
16,false
1024,true
48,false
1024,true
78,false
2,false
1024,true
12,false
438,false
9,false
1,false
1024,true
1024,true
20,false
