cycle_length,max_steps_reached
3,false
8,false
1,false
10,false
6,false
1,false
1,false
1,false
6,false
4,false
2,false
4,false
2,false
1,false
8,false
8,false
1,false
4,false
2,false
1,false
4,false
2,false
2,false
4,false
1,false
2,false
1,false
4,false
8,false
1,false
20,false
7,false
2,false
1,false
2,false
1,false
1,false
4,false
1,false
4,false
2,false
6,false
2,false
3,false
7,false
4,false
2,false
2,false
1,false
1,false
1,false
2,false
6,false
1,false
3,false
5,false
1,false
4,false
12,false
4,false
8,false
2,false
1,false
1,false
4,false
12,false
4,false
4,false
1,false
1,false
11,false
1,false
5,false
1,false
2,false
7,false
2,false
2,false
4,false
2,false
1,false
2,false
1,false
4,false
4,false
4,false
1,false
2,false
1,false
2,false
4,false
5,false
22,false
2,false
1,false
2,false
1,false
4,false
1,false
8,false
