cycle_length,max_steps_reached
14,false
4,false
10,false
2,false
6,false
8,false
4,false
9,false
2,false
1,false
2,false
6,false
2,false
2,false
2,false
9,false
1,false
1,false
1,false
8,false
62,false
5,false
4,false
1,false
2,false
6,false
4,false
18,false
1,false
4,false
4,false
4,false
4,false
8,false
1,false
3,false
2,false
2,false
14,false
3,false
10,false
6,false
6,false
1,false
2,false
128,false
1,false
2,false
1,false
12,false
24,false
1,false
2,false
14,false
4,false
1,false
14,false
14,false
1,false
1,false
7,false
5,false
30,false
15,false
2,false
1,false
5,false
1,false
1,false
2,false
1,false
1,false
1,false
4,false
3,false
1,false
1,false
8,false
1,false
3,false
4,false
38,false
1,false
1,false
14,false
4,false
13,false
8,false
2,false
2,false
12,false
12,false
3,false
2,false
4,false
4,false
4,false
1,false
11,false
1,false
4,false
6,false
97,false
1,false
6,false
2,false
1,false
8,false
4,false
1,false
2,false
1,false
22,false
2,false
1,false
7,false
2,false
4,false
4,false
10,false
2,false
14,false
2,false
7,false
2,false
1,false
1,false
2,false
2,false
2,false
2,false
8,false
2,false
14,false
23,false
2,false
2,false
2,false
167,false
1,false
2,false
2,false
2,false
2,false
2,false
2,false
4,false
4,false
2,false
11,false
2,false
1,false
1,false
13,false
4,false
2,false
1,false
1,false
10,false
1,false
4,false
1,false
6,false
4,false
1,false
1,false
1,false
8,false
1,false
2,false
7,false
6,false
14,false
23,false
7,false
1,false
28,false
6,false
1,false
35,false
83,false
9,false
4,false
1,false
1,false
3,false
2,false
1,false
2,false
1,false
1,false
4,false
1,false
15,false
4,false
1,false
6,false
12,false
6,false
2,false
105,false
1,false
1,false
28,false
6,false
3,false
2,false
6,false
1,false
2,false
1,false
112,false
1,false
2,false
2,false
12,false
10,false
4,false
17,false
1,false
2,false
4,false
1,false
6,false
2,false
2,false
2,false
10,false
1,false
2,false
1,false
1,false
2,false
8,false
14,false
3,false
2,false
7,false
63,false
24,false
1,false
3,false
4,false
1,false
10,false
1,false
4,false
4,false
1,false
3,false
21,false
2,false
1,false
5,false
7,false
6,false
8,false
1,false
1,false
16,false
8,false
1,false
10,false
2,false
2,false
2,false
12,false
1,false
4,false
26,false
1,false
2,false
4,false
2,false
2,false
35,false
2,false
6,false
1,false
1,false
1,false
15,false
2,false
52,false
1,false
2,false
2,false
17,false
1,false
4,false
8,false
20,false
8,false
5,false
1,false
1,false
18,false
10,false
2,false
2,false
1,false
12,false
10,false
4,false
2,false
1,false
4,false
1,false
1,false
1,false
1,false
1,false
2,false
1,false
2,false
6,false
6,false
1,false
2,false
1,false
2,false
2,false
2,false
2,false
9,false
4,false
1,false
10,false
12,false
28,false
1,false
8,false
1,false
15,false
13,false
12,false
24,false
6,false
8,false
4,false
2,false
1,false
8,false
1,false
1,false
7,false
2,false
8,false
5,false
3,false
1,false
2,false
13,false
8,false
1,false
8,false
8,false
2,false
1,false
1,false
1,false
1,false
3,false
6,false
1,false
4,false
14,false
1,false
12,false
2,false
1,false
9,false
2,false
56,false
4,false
56,false
8,false
29,false
4,false
6,false
12,false
4,false
1,false
2,false
1,false
40,false
2,false
6,false
1,false
1,false
4,false
6,false
4,false
4,false
21,false
4,false
15,false
1,false
6,false
1,false
8,false
2,false
6,false
6,false
70,false
8,false
889,false
8,false
1,false
5,false
8,false
1,false
4,false
6,false
60,false
4,false
4,false
6,false
1,false
3,false
16,false
4,false
31,false
6,false
4,false
1,false
1,false
1,false
2,false
1,false
3,false
5,false
2,false
2,false
6,false
1,false
1,false
2,false
1,false
6,false
12,false
10,false
6,false
12,false
7,false
1,false
1,false
4,false
1,false
80,false
4,false
1,false
2,false
1,false
6,false
5,false
1,false
2,false
2,false
1,false
10,false
4,false
10,false
8,false
14,false
1,false
2,false
4,false
1,false
3,false
1,false
1,false
4,false
1,false
6,false
4,false
4,false
6,false
12,false
1,false
8,false
2,false
4,false
7,false
1,false
28,false
28,false
6,false
1,false
5,false
35,false
12,false
2,false
20,false
6,false
1,false
10,false
1,false
1,false
2,false
