cycle_length,max_steps_reached
336,false
8,false
12,false
1024,true
1024,true
16,false
1024,true
1024,true
1024,true
6,false
1024,true
1,false
140,false
2,false
1024,true
10,false
22,false
8,false
1024,true
8,false
86,false
240,false
208,false
1024,true
60,false
4,false
24,false
10,false
1024,true
33,false
8,false
1024,true
24,false
4,false
120,false
1024,true
1024,true
12,false
9,false
2,false
32,false
4,false
10,false
2,false
1024,true
8,false
4,false
30,false
206,false
60,false
9,false
112,false
1024,true
4,false
90,false
23,false
624,false
112,false
96,false
64,false
1,false
25,false
1,false
4,false
4,false
10,false
10,false
18,false
14,false
13,false
1024,true
1,false
2,false
75,false
1024,true
42,false
256,false
1,false
1024,true
80,false
16,false
20,false
28,false
4,false
1024,true
28,false
1,false
18,false
1024,true
300,false
42,false
24,false
28,false
2,false
7,false
9,false
7,false
1,false
1024,true
202,false
6,false
44,false
1024,true
8,false
1024,true
1,false
8,false
420,false
192,false
1024,true
1024,true
38,false
1024,true
56,false
1024,true
12,false
6,false
12,false
1024,true
4,false
60,false
12,false
40,false
1,false
1024,true
6,false
8,false
18,false
1024,true
1024,true
120,false
8,false
612,false
12,false
1024,true
156,false
84,false
1024,true
24,false
24,false
2,false
455,false
264,false
1,false
18,false
1,false
1024,true
25,false
6,false
9,false
10,false
40,false
1024,true
6,false
164,false
16,false
12,false
1024,true
7,false
60,false
1024,true
30,false
1,false
1024,true
12,false
40,false
770,false
14,false
70,false
5,false
1024,true
36,false
1,false
28,false
4,false
2,false
23,false
1024,true
1024,true
44,false
1024,true
1,false
48,false
24,false
11,false
2,false
44,false
360,false
12,false
924,false
1024,true
14,false
287,false
36,false
24,false
1024,true
1024,true
1,false
1024,true
22,false
6,false
16,false
22,false
1024,true
2,false
10,false
1,false
108,false
1,false
37,false
2,false
2,false
108,false
6,false
44,false
60,false
10,false
60,false
4,false
4,false
2,false
8,false
38,false
132,false
16,false
16,false
51,false
24,false
34,false
336,false
160,false
340,false
80,false
5,false
90,false
5,false
1024,true
44,false
1024,true
2,false
148,false
1024,true
28,false
1024,true
14,false
1024,true
1024,true
40,false
240,false
390,false
168,false
40,false
24,false
816,false
6,false
1024,true
2,false
140,false
12,false
112,false
1024,true
8,false
52,false
2,false
20,false
1024,true
10,false
14,false
24,false
18,false
32,false
1,false
44,false
7,false
420,false
32,false
4,false
2,false
1024,true
1024,true
1024,true
12,false
72,false
2,false
48,false
1024,true
9,false
36,false
1024,true
48,false
45,false
24,false
18,false
5,false
1024,true
20,false
1024,true
1024,true
10,false
1,false
1024,true
66,false
30,false
24,false
12,false
20,false
1024,true
1024,true
46,false
20,false
26,false
6,false
1,false
6,false
1,false
10,false
1024,true
1,false
32,false
2,false
8,false
80,false
60,false
1,false
8,false
1024,true
4,false
4,false
8,false
114,false
16,false
56,false
152,false
180,false
1024,true
2,false
174,false
1024,true
1024,true
34,false
14,false
1024,true
1,false
31,false
2,false
8,false
1020,false
1,false
2,false
1024,true
2,false
198,false
22,false
6,false
1024,true
220,false
13,false
1024,true
2,false
2,false
56,false
6,false
120,false
2,false
48,false
5,false
48,false
24,false
1024,true
2,false
2,false
2,false
62,false
36,false
72,false
1024,true
408,false
44,false
16,false
1,false
36,false
24,false
30,false
80,false
1024,true
144,false
1024,true
1024,true
26,false
102,false
168,false
12,false
6,false
14,false
24,false
60,false
2,false
4,false
42,false
24,false
1024,true
10,false
1024,true
2,false
1,false
1024,true
2,false
14,false
1024,true
6,false
96,false
22,false
2,false
17,false
28,false
2,false
360,false
12,false
1024,true
1024,true
1024,true
1024,true
4,false
15,false
60,false
552,false
36,false
23,false
18,false
1024,true
8,false
8,false
1,false
4,false
4,false
420,false
12,false
4,false
1024,true
29,false
54,false
32,false
1024,true
12,false
1,false
1024,true
40,false
2,false
14,false
24,false
24,false
1024,true
34,false
1024,true
12,false
100,false
204,false
84,false
4,false
2,false
12,false
14,false
30,false
1024,true
2,false
18,false
7,false
840,false
4,false
72,false
40,false
4,false
2,false
310,false
2,false
6,false
66,false
1,false
15,false
140,false
60,false
120,false
20,false
32,false
44,false
1024,true
42,false
1024,true
108,false
50,false
1,false
2,false
16,false
1,false
234,false
1,false
120,false
126,false
88,false
30,false
