cycle_length,max_steps_reached
1024,true
1024,true
127,false
4,false
1024,true
30,false
1024,true
1024,true
325,false
1024,true
16,false
1024,true
1024,true
9,false
1024,true
1024,true
1024,true
1024,true
2,false
12,false
84,false
1024,true
1024,true
1024,true
12,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
11,false
1024,true
24,false
24,false
1024,true
1024,true
1,false
1024,true
24,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
52,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
30,false
1024,true
1024,true
1024,true
4,false
1024,true
1024,true
36,false
1024,true
1024,true
1024,true
16,false
1024,true
22,false
1024,true
18,false
32,false
475,false
1024,true
60,false
6,false
8,false
1024,true
1024,true
1024,true
478,false
12,false
1024,true
32,false
276,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
24,false
1024,true
1024,true
1024,true
1024,true
4,false
1024,true
1024,true
1024,true
68,false
8,false
1024,true
19,false
1024,true
1,false
42,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
6,false
1,false
1,false
1024,true
32,false
1024,true
1024,true
10,false
96,false
6,false
1024,true
14,false
1,false
228,false
1024,true
150,false
1024,true
32,false
1024,true
1024,true
14,false
1024,true
1024,true
1024,true
1024,true
20,false
18,false
1024,true
8,false
1024,true
180,false
36,false
4,false
1024,true
1024,true
4,false
1024,true
1024,true
1024,true
1024,true
1024,true
20,false
4,false
1024,true
8,false
1024,true
1024,true
1024,true
1024,true
12,false
1024,true
1024,true
1024,true
1024,true
10,false
1024,true
1024,true
1024,true
13,false
1024,true
1024,true
6,false
72,false
72,false
1024,true
52,false
1024,true
1024,true
1024,true
76,false
62,false
75,false
1024,true
720,false
84,false
1024,true
1024,true
1024,true
68,false
124,false
1024,true
1024,true
7,false
1024,true
15,false
1024,true
1024,true
307,false
9,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1,false
1024,true
15,false
1024,true
1024,true
1024,true
1024,true
21,false
1024,true
71,false
1024,true
26,false
1024,true
1024,true
24,false
1024,true
1024,true
1024,true
8,false
19,false
78,false
1024,true
26,false
1024,true
100,false
1024,true
28,false
1024,true
30,false
73,false
1024,true
4,false
1024,true
1024,true
1024,true
11,false
1024,true
1024,true
1024,true
8,false
70,false
136,false
1024,true
1024,true
4,false
11,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
40,false
8,false
8,false
1024,true
1024,true
13,false
1024,true
1024,true
148,false
28,false
348,false
1024,true
1024,true
28,false
1024,true
1024,true
3,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
3,false
1024,true
1024,true
18,false
1024,true
1024,true
15,false
8,false
1024,true
1024,true
324,false
1024,true
1024,true
56,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
16,false
14,false
4,false
12,false
1024,true
1024,true
1024,true
12,false
36,false
28,false
1024,true
36,false
1024,true
1024,true
1024,true
1024,true
4,false
12,false
1024,true
174,false
1024,true
1024,true
1024,true
1024,true
42,false
96,false
1024,true
1024,true
54,false
1024,true
1,false
1024,true
1024,true
1024,true
1024,true
1024,true
8,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
6,false
12,false
1024,true
1024,true
33,false
1024,true
1024,true
13,false
1024,true
1024,true
12,false
23,false
253,false
1024,true
42,false
1024,true
8,false
1,false
1024,true
1,false
1024,true
1024,true
1024,true
23,false
1024,true
1024,true
206,false
10,false
28,false
1024,true
6,false
1024,true
1024,true
1024,true
1024,true
1024,true
90,false
1024,true
20,false
1024,true
1024,true
1024,true
90,false
1024,true
847,false
1024,true
1024,true
1,false
1024,true
1024,true
242,false
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
1024,true
36,false
1024,true
1024,true
196,false
40,false
8,false
30,false
600,false
14,false
324,false
1024,true
1024,true
1024,true
1024,true
1,false
60,false
16,false
1024,true
80,false
1024,true
819,false
192,false
1024,true
1024,true
1024,true
1024,true
4,false
56,false
22,false
1024,true
1024,true
13,false
1024,true
20,false
1024,true
1024,true
1024,true
15,false
170,false
96,false
1024,true
1024,true
1024,true
1024,true
22,false
1024,true
368,false
1024,true
3,false
1024,true
1,false
1024,true
1024,true
1,false
12,false
1024,true
1024,true
42,false
14,false
1024,true
1024,true
16,false
1024,true
