cycle_length,max_steps_reached
3,false
2,false
32,false
7,false
18,false
38,false
2,false
6,false
18,false
37,false
27,false
2,false
20,false
10,false
15,false
35,false
26,false
5,false
7,false
25,false
2,false
2,false
2,false
2,false
4,false
7,false
8,false
4,false
18,false
6,false
17,false
15,false
32,false
21,false
4,false
4,false
53,false
8,false
2,false
23,false
20,false
4,false
1,false
12,false
2,false
16,false
26,false
24,false
9,false
15,false
2,false
10,false
10,false
3,false
10,false
19,false
14,false
4,false
8,false
3,false
8,false
1,false
1,false
8,false
8,false
24,false
10,false
8,false
5,false
2,false
2,false
1,false
56,false
1,false
5,false
15,false
4,false
11,false
20,false
4,false
4,false
4,false
8,false
14,false
2,false
5,false
5,false
17,false
3,false
32,false
2,false
8,false
1,false
8,false
29,false
5,false
103,false
8,false
9,false
4,false
